Date,Month,Day,Year,WaterYear,Flow
18/02/1988,2,18,1988,1987,957
19/02/1988,2,19,1988,1987,943
20/02/1988,2,20,1988,1987,936
21/02/1988,2,21,1988,1987,936
22/02/1988,2,22,1988,1987,937
23/02/1988,2,23,1988,1987,946
24/02/1988,2,24,1988,1987,956
25/02/1988,2,25,1988,1987,957
26/02/1988,2,26,1988,1987,961
27/02/1988,2,27,1988,1987,968
28/02/1988,2,28,1988,1987,992
29/02/1988,2,29,1988,1987,1002
01/03/1988,3,1,1988,1987,973
02/03/1988,3,2,1988,1987,966
03/03/1988,3,3,1988,1987,943
04/03/1988,3,4,1988,1987,915
05/03/1988,3,5,1988,1987,892
06/03/1988,3,6,1988,1987,886
07/03/1988,3,7,1988,1987,875
08/03/1988,3,8,1988,1987,884
09/03/1988,3,9,1988,1987,898
10/03/1988,3,10,1988,1987,928
11/03/1988,3,11,1988,1987,944
12/03/1988,3,12,1988,1987,1050
13/03/1988,3,13,1988,1987,1151
14/03/1988,3,14,1988,1987,1210
15/03/1988,3,15,1988,1987,1302
16/03/1988,3,16,1988,1987,1386
17/03/1988,3,17,1988,1987,1500
18/03/1988,3,18,1988,1987,1698
19/03/1988,3,19,1988,1987,1836
20/03/1988,3,20,1988,1987,2022
21/03/1988,3,21,1988,1987,2144
22/03/1988,3,22,1988,1987,2183
23/03/1988,3,23,1988,1987,2182
24/03/1988,3,24,1988,1987,2148
25/03/1988,3,25,1988,1987,2111
26/03/1988,3,26,1988,1987,2034
27/03/1988,3,27,1988,1987,1964
28/03/1988,3,28,1988,1987,1897
29/03/1988,3,29,1988,1987,1826
30/03/1988,3,30,1988,1987,1760
31/03/1988,3,31,1988,1987,1699
01/04/1988,4,1,1988,1987,1624
02/04/1988,4,2,1988,1987,1553
03/04/1988,4,3,1988,1987,1496
04/04/1988,4,4,1988,1987,1454
05/04/1988,4,5,1988,1987,1414
06/04/1988,4,6,1988,1987,1357
07/04/1988,4,7,1988,1987,1296
08/04/1988,4,8,1988,1987,1253
09/04/1988,4,9,1988,1987,1198
10/04/1988,4,10,1988,1987,1164
11/04/1988,4,11,1988,1987,1120
12/04/1988,4,12,1988,1987,1089
13/04/1988,4,13,1988,1987,1063
14/04/1988,4,14,1988,1987,1040
15/04/1988,4,15,1988,1987,1022
16/04/1988,4,16,1988,1987,1007
17/04/1988,4,17,1988,1987,996
18/04/1988,4,18,1988,1987,990
19/04/1988,4,19,1988,1987,1000
20/04/1988,4,20,1988,1987,1011
21/04/1988,4,21,1988,1987,1018
22/04/1988,4,22,1988,1987,1014
23/04/1988,4,23,1988,1987,1010
24/04/1988,4,24,1988,1987,996
25/04/1988,4,25,1988,1987,978
26/04/1988,4,26,1988,1987,957
27/04/1988,4,27,1988,1987,932
28/04/1988,4,28,1988,1987,908
29/04/1988,4,29,1988,1987,893
30/04/1988,4,30,1988,1987,874
01/05/1988,5,1,1988,1987,860
02/05/1988,5,2,1988,1987,840
03/05/1988,5,3,1988,1987,819
04/05/1988,5,4,1988,1987,794
05/05/1988,5,5,1988,1987,774
06/05/1988,5,6,1988,1987,758
07/05/1988,5,7,1988,1987,739
08/05/1988,5,8,1988,1987,720
09/05/1988,5,9,1988,1987,702
10/05/1988,5,10,1988,1987,689
11/05/1988,5,11,1988,1987,671
12/05/1988,5,12,1988,1987,658
13/05/1988,5,13,1988,1987,638
14/05/1988,5,14,1988,1987,623
15/05/1988,5,15,1988,1987,609
16/05/1988,5,16,1988,1987,597
17/05/1988,5,17,1988,1987,579
18/05/1988,5,18,1988,1987,560
19/05/1988,5,19,1988,1987,546
20/05/1988,5,20,1988,1987,530
21/05/1988,5,21,1988,1987,513
22/05/1988,5,22,1988,1987,500
23/05/1988,5,23,1988,1987,482
24/05/1988,5,24,1988,1987,466
25/05/1988,5,25,1988,1987,450
26/05/1988,5,26,1988,1987,437
27/05/1988,5,27,1988,1987,423
28/05/1988,5,28,1988,1987,411
29/05/1988,5,29,1988,1987,396
30/05/1988,5,30,1988,1987,380
31/05/1988,5,31,1988,1987,368
01/06/1988,6,1,1988,1987,361
02/06/1988,6,2,1988,1987,354
03/06/1988,6,3,1988,1987,348
04/06/1988,6,4,1988,1987,334
05/06/1988,6,5,1988,1987,323
06/06/1988,6,6,1988,1987,318
07/06/1988,6,7,1988,1987,312
08/06/1988,6,8,1988,1987,309
09/06/1988,6,9,1988,1987,301
10/06/1988,6,10,1988,1987,296
11/06/1988,6,11,1988,1987,290
12/06/1988,6,12,1988,1987,286
13/06/1988,6,13,1988,1987,278
14/06/1988,6,14,1988,1987,277
15/06/1988,6,15,1988,1987,272
16/06/1988,6,16,1988,1987,268
17/06/1988,6,17,1988,1987,265
18/06/1988,6,18,1988,1987,262
19/06/1988,6,19,1988,1987,259
20/06/1988,6,20,1988,1987,254
21/06/1988,6,21,1988,1987,248
22/06/1988,6,22,1988,1987,244
23/06/1988,6,23,1988,1987,242
24/06/1988,6,24,1988,1987,236
25/06/1988,6,25,1988,1987,232
26/06/1988,6,26,1988,1987,228
27/06/1988,6,27,1988,1987,225
28/06/1988,6,28,1988,1987,221
29/06/1988,6,29,1988,1987,217
30/06/1988,6,30,1988,1987,210
01/07/1988,7,1,1988,1987,208
02/07/1988,7,2,1988,1987,204
03/07/1988,7,3,1988,1987,201
04/07/1988,7,4,1988,1987,199
05/07/1988,7,5,1988,1987,192
06/07/1988,7,6,1988,1987,190
07/07/1988,7,7,1988,1987,190
08/07/1988,7,8,1988,1987,185
09/07/1988,7,9,1988,1987,183
10/07/1988,7,10,1988,1987,179
11/07/1988,7,11,1988,1987,176
12/07/1988,7,12,1988,1987,172
13/07/1988,7,13,1988,1987,168
14/07/1988,7,14,1988,1987,166
15/07/1988,7,15,1988,1987,164
16/07/1988,7,16,1988,1987,162
17/07/1988,7,17,1988,1987,159
18/07/1988,7,18,1988,1987,157
19/07/1988,7,19,1988,1987,151
20/07/1988,7,20,1988,1987,148
21/07/1988,7,21,1988,1987,147
22/07/1988,7,22,1988,1987,143
23/07/1988,7,23,1988,1987,141
24/07/1988,7,24,1988,1987,138
25/07/1988,7,25,1988,1987,137
26/07/1988,7,26,1988,1987,135
27/07/1988,7,27,1988,1987,132
28/07/1988,7,28,1988,1987,132
29/07/1988,7,29,1988,1987,128
30/07/1988,7,30,1988,1987,126
31/07/1988,7,31,1988,1987,125
01/08/1988,8,1,1988,1987,124
02/08/1988,8,2,1988,1987,122
03/08/1988,8,3,1988,1987,121
04/08/1988,8,4,1988,1987,119
05/08/1988,8,5,1988,1987,116
06/08/1988,8,6,1988,1987,114
07/08/1988,8,7,1988,1987,112
08/08/1988,8,8,1988,1987,112
09/08/1988,8,9,1988,1987,110
10/08/1988,8,10,1988,1987,107
11/08/1988,8,11,1988,1987,107
12/08/1988,8,12,1988,1987,104
13/08/1988,8,13,1988,1987,104
14/08/1988,8,14,1988,1987,104
15/08/1988,8,15,1988,1987,101
16/08/1988,8,16,1988,1987,99
17/08/1988,8,17,1988,1987,99
18/08/1988,8,18,1988,1987,95
19/08/1988,8,19,1988,1987,94
20/08/1988,8,20,1988,1987,91
21/08/1988,8,21,1988,1987,91
22/08/1988,8,22,1988,1987,89
23/08/1988,8,23,1988,1987,89
24/08/1988,8,24,1988,1987,88
25/08/1988,8,25,1988,1987,86
26/08/1988,8,26,1988,1987,86
27/08/1988,8,27,1988,1987,84
28/08/1988,8,28,1988,1987,84
29/08/1988,8,29,1988,1987,84
30/08/1988,8,30,1988,1987,81
31/08/1988,8,31,1988,1987,81
01/09/1988,9,1,1988,1987,81
02/09/1988,9,2,1988,1987,81
03/09/1988,9,3,1988,1987,81
04/09/1988,9,4,1988,1987,80
05/09/1988,9,5,1988,1987,79
06/09/1988,9,6,1988,1987,79
07/09/1988,9,7,1988,1987,79
08/09/1988,9,8,1988,1987,79
09/09/1988,9,9,1988,1987,79
10/09/1988,9,10,1988,1987,79
11/09/1988,9,11,1988,1987,77
12/09/1988,9,12,1988,1987,77
13/09/1988,9,13,1988,1987,77
14/09/1988,9,14,1988,1987,77
15/09/1988,9,15,1988,1987,77
16/09/1988,9,16,1988,1987,75
17/09/1988,9,17,1988,1987,71
18/09/1988,9,18,1988,1987,70
19/09/1988,9,19,1988,1987,70
20/09/1988,9,20,1988,1987,70
21/09/1988,9,21,1988,1987,70
22/09/1988,9,22,1988,1987,70
23/09/1988,9,23,1988,1987,69
24/09/1988,9,24,1988,1987,69
25/09/1988,9,25,1988,1987,67
26/09/1988,9,26,1988,1987,65
27/09/1988,9,27,1988,1987,65
28/09/1988,9,28,1988,1987,65
29/09/1988,9,29,1988,1987,65
30/09/1988,9,30,1988,1987,63
01/10/1988,10,1,1988,1988,63
02/10/1988,10,2,1988,1988,63
03/10/1988,10,3,1988,1988,61
04/10/1988,10,4,1988,1988,60
05/10/1988,10,5,1988,1988,57
06/10/1988,10,6,1988,1988,57
07/10/1988,10,7,1988,1988,57
08/10/1988,10,8,1988,1988,55
09/10/1988,10,9,1988,1988,54
10/10/1988,10,10,1988,1988,53
11/10/1988,10,11,1988,1988,55
12/10/1988,10,12,1988,1988,55
13/10/1988,10,13,1988,1988,55
14/10/1988,10,14,1988,1988,53
15/10/1988,10,15,1988,1988,53
16/10/1988,10,16,1988,1988,53
17/10/1988,10,17,1988,1988,51
18/10/1988,10,18,1988,1988,51
19/10/1988,10,19,1988,1988,51
20/10/1988,10,20,1988,1988,51
21/10/1988,10,21,1988,1988,51
22/10/1988,10,22,1988,1988,54
23/10/1988,10,23,1988,1988,54
24/10/1988,10,24,1988,1988,54
25/10/1988,10,25,1988,1988,57
26/10/1988,10,26,1988,1988,57
27/10/1988,10,27,1988,1988,58
28/10/1988,10,28,1988,1988,59
29/10/1988,10,29,1988,1988,65
30/10/1988,10,30,1988,1988,70
31/10/1988,10,31,1988,1988,70
01/11/1988,11,1,1988,1988,70
02/11/1988,11,2,1988,1988,72
03/11/1988,11,3,1988,1988,73
04/11/1988,11,4,1988,1988,75
05/11/1988,11,5,1988,1988,79
06/11/1988,11,6,1988,1988,79
07/11/1988,11,7,1988,1988,79
08/11/1988,11,8,1988,1988,82
09/11/1988,11,9,1988,1988,84
10/11/1988,11,10,1988,1988,85
11/11/1988,11,11,1988,1988,87
12/11/1988,11,12,1988,1988,96
13/11/1988,11,13,1988,1988,99
14/11/1988,11,14,1988,1988,100
15/11/1988,11,15,1988,1988,103
16/11/1988,11,16,1988,1988,105
17/11/1988,11,17,1988,1988,108
18/11/1988,11,18,1988,1988,112
19/11/1988,11,19,1988,1988,116
20/11/1988,11,20,1988,1988,119
21/11/1988,11,21,1988,1988,122
22/11/1988,11,22,1988,1988,126
23/11/1988,11,23,1988,1988,128
24/11/1988,11,24,1988,1988,127
25/11/1988,11,25,1988,1988,127
26/11/1988,11,26,1988,1988,132
27/11/1988,11,27,1988,1988,130
28/11/1988,11,28,1988,1988,133
29/11/1988,11,29,1988,1988,132
30/11/1988,11,30,1988,1988,134
01/12/1988,12,1,1988,1988,137
02/12/1988,12,2,1988,1988,135
03/12/1988,12,3,1988,1988,132
04/12/1988,12,4,1988,1988,132
05/12/1988,12,5,1988,1988,132
06/12/1988,12,6,1988,1988,131
07/12/1988,12,7,1988,1988,134
08/12/1988,12,8,1988,1988,134
09/12/1988,12,9,1988,1988,137
10/12/1988,12,10,1988,1988,146
11/12/1988,12,11,1988,1988,156
12/12/1988,12,12,1988,1988,159
13/12/1988,12,13,1988,1988,162
14/12/1988,12,14,1988,1988,175
15/12/1988,12,15,1988,1988,185
16/12/1988,12,16,1988,1988,194
17/12/1988,12,17,1988,1988,199
18/12/1988,12,18,1988,1988,218
19/12/1988,12,19,1988,1988,220
20/12/1988,12,20,1988,1988,232
21/12/1988,12,21,1988,1988,238
22/12/1988,12,22,1988,1988,252
23/12/1988,12,23,1988,1988,263
24/12/1988,12,24,1988,1988,268
25/12/1988,12,25,1988,1988,276
26/12/1988,12,26,1988,1988,281
27/12/1988,12,27,1988,1988,278
28/12/1988,12,28,1988,1988,278
29/12/1988,12,29,1988,1988,278
30/12/1988,12,30,1988,1988,282
31/12/1988,12,31,1988,1988,282
01/01/1989,1,1,1989,1988,288
02/01/1989,1,2,1989,1988,290
03/01/1989,1,3,1989,1988,290
04/01/1989,1,4,1989,1988,290
05/01/1989,1,5,1989,1988,300
06/01/1989,1,6,1989,1988,306
07/01/1989,1,7,1989,1988,323
08/01/1989,1,8,1989,1988,351
09/01/1989,1,9,1989,1988,378
10/01/1989,1,10,1989,1988,418
11/01/1989,1,11,1989,1988,457
12/01/1989,1,12,1989,1988,485
13/01/1989,1,13,1989,1988,518
14/01/1989,1,14,1989,1988,571
15/01/1989,1,15,1989,1988,618
16/01/1989,1,16,1989,1988,644
17/01/1989,1,17,1989,1988,677
18/01/1989,1,18,1989,1988,711
19/01/1989,1,19,1989,1988,741
20/01/1989,1,20,1989,1988,755
21/01/1989,1,21,1989,1988,780
22/01/1989,1,22,1989,1988,807
23/01/1989,1,23,1989,1988,837
24/01/1989,1,24,1989,1988,867
25/01/1989,1,25,1989,1988,904
26/01/1989,1,26,1989,1988,929
27/01/1989,1,27,1989,1988,949
28/01/1989,1,28,1989,1988,963
29/01/1989,1,29,1989,1988,961
30/01/1989,1,30,1989,1988,961
31/01/1989,1,31,1989,1988,961
01/02/1989,2,1,1989,1988,960
02/02/1989,2,2,1989,1988,957
03/02/1989,2,3,1989,1988,961
04/02/1989,2,4,1989,1988,971
05/02/1989,2,5,1989,1988,978
06/02/1989,2,6,1989,1988,986
07/02/1989,2,7,1989,1988,1003
08/02/1989,2,8,1989,1988,1052
09/02/1989,2,9,1989,1988,1071
10/02/1989,2,10,1989,1988,1117
11/02/1989,2,11,1989,1988,1121
12/02/1989,2,12,1989,1988,1143
13/02/1989,2,13,1989,1988,1157
14/02/1989,2,14,1989,1988,1168
15/02/1989,2,15,1989,1988,1192
16/02/1989,2,16,1989,1988,1225
17/02/1989,2,17,1989,1988,1264
18/02/1989,2,18,1989,1988,1341
19/02/1989,2,19,1989,1988,1427
20/02/1989,2,20,1989,1988,1500
21/02/1989,2,21,1989,1988,1575
22/02/1989,2,22,1989,1988,1661
23/02/1989,2,23,1989,1988,1745
24/02/1989,2,24,1989,1988,1796
25/02/1989,2,25,1989,1988,1908
26/02/1989,2,26,1989,1988,1921
27/02/1989,2,27,1989,1988,1926
28/02/1989,2,28,1989,1988,
01/03/1989,3,1,1989,1988,1935
02/03/1989,3,2,1989,1988,1934
03/03/1989,3,3,1989,1988,1894
04/03/1989,3,4,1989,1988,1818
05/03/1989,3,5,1989,1988,1789
06/03/1989,3,6,1989,1988,1712
07/03/1989,3,7,1989,1988,1662
08/03/1989,3,8,1989,1988,1631
09/03/1989,3,9,1989,1988,1595
10/03/1989,3,10,1989,1988,1623
11/03/1989,3,11,1989,1988,1648
12/03/1989,3,12,1989,1988,1682
13/03/1989,3,13,1989,1988,1730
14/03/1989,3,14,1989,1988,1748
15/03/1989,3,15,1989,1988,1797
16/03/1989,3,16,1989,1988,1862
17/03/1989,3,17,1989,1988,1890
18/03/1989,3,18,1989,1988,1957
19/03/1989,3,19,1989,1988,1988
20/03/1989,3,20,1989,1988,1977
21/03/1989,3,21,1989,1988,1940
22/03/1989,3,22,1989,1988,1908
23/03/1989,3,23,1989,1988,1908
24/03/1989,3,24,1989,1988,1930
25/03/1989,3,25,1989,1988,1959
26/03/1989,3,26,1989,1988,1993
27/03/1989,3,27,1989,1988,2029
28/03/1989,3,28,1989,1988,2089
29/03/1989,3,29,1989,1988,2182
30/03/1989,3,30,1989,1988,2283
31/03/1989,3,31,1989,1988,2402
01/04/1989,4,1,1989,1988,2534
02/04/1989,4,2,1989,1988,2682
03/04/1989,4,3,1989,1988,2735
04/04/1989,4,4,1989,1988,2759
05/04/1989,4,5,1989,1988,2779
06/04/1989,4,6,1989,1988,2766
07/04/1989,4,7,1989,1988,2790
08/04/1989,4,8,1989,1988,2873
09/04/1989,4,9,1989,1988,2980
10/04/1989,4,10,1989,1988,3131
11/04/1989,4,11,1989,1988,3293
12/04/1989,4,12,1989,1988,3427
13/04/1989,4,13,1989,1988,3511
14/04/1989,4,14,1989,1988,3573
15/04/1989,4,15,1989,1988,3612
16/04/1989,4,16,1989,1988,3643
17/04/1989,4,17,1989,1988,3651
18/04/1989,4,18,1989,1988,3653
19/04/1989,4,19,1989,1988,3598
20/04/1989,4,20,1989,1988,3514
21/04/1989,4,21,1989,1988,3336
22/04/1989,4,22,1989,1988,3218
23/04/1989,4,23,1989,1988,3089
24/04/1989,4,24,1989,1988,2942
25/04/1989,4,25,1989,1988,2797
26/04/1989,4,26,1989,1988,2632
27/04/1989,4,27,1989,1988,2494
28/04/1989,4,28,1989,1988,2382
29/04/1989,4,29,1989,1988,2292
30/04/1989,4,30,1989,1988,2219
01/05/1989,5,1,1989,1988,2149
02/05/1989,5,2,1989,1988,2080
03/05/1989,5,3,1989,1988,1997
04/05/1989,5,4,1989,1988,1969
05/05/1989,5,5,1989,1988,1931
06/05/1989,5,6,1989,1988,1844
07/05/1989,5,7,1989,1988,1727
08/05/1989,5,8,1989,1988,1641
09/05/1989,5,9,1989,1988,1561
10/05/1989,5,10,1989,1988,1433
11/05/1989,5,11,1989,1988,1370
12/05/1989,5,12,1989,1988,1315
13/05/1989,5,13,1989,1988,1263
14/05/1989,5,14,1989,1988,1212
15/05/1989,5,15,1989,1988,1161
16/05/1989,5,16,1989,1988,1122
17/05/1989,5,17,1989,1988,1088
18/05/1989,5,18,1989,1988,1054
19/05/1989,5,19,1989,1988,1025
20/05/1989,5,20,1989,1988,990
21/05/1989,5,21,1989,1988,954
22/05/1989,5,22,1989,1988,931
23/05/1989,5,23,1989,1988,905
24/05/1989,5,24,1989,1988,877
25/05/1989,5,25,1989,1988,850
26/05/1989,5,26,1989,1988,826
27/05/1989,5,27,1989,1988,800
28/05/1989,5,28,1989,1988,781
29/05/1989,5,29,1989,1988,758
30/05/1989,5,30,1989,1988,741
31/05/1989,5,31,1989,1988,716
01/06/1989,6,1,1989,1988,681
02/06/1989,6,2,1989,1988,660
03/06/1989,6,3,1989,1988,658
04/06/1989,6,4,1989,1988,643
05/06/1989,6,5,1989,1988,612
06/06/1989,6,6,1989,1988,602
07/06/1989,6,7,1989,1988,578
08/06/1989,6,8,1989,1988,568
09/06/1989,6,9,1989,1988,554
10/06/1989,6,10,1989,1988,538
11/06/1989,6,11,1989,1988,523
12/06/1989,6,12,1989,1988,504
13/06/1989,6,13,1989,1988,500
14/06/1989,6,14,1989,1988,489
15/06/1989,6,15,1989,1988,476
16/06/1989,6,16,1989,1988,466
17/06/1989,6,17,1989,1988,460
18/06/1989,6,18,1989,1988,448
19/06/1989,6,19,1989,1988,438
20/06/1989,6,20,1989,1988,430
21/06/1989,6,21,1989,1988,423
22/06/1989,6,22,1989,1988,415
23/06/1989,6,23,1989,1988,406
24/06/1989,6,24,1989,1988,396
25/06/1989,6,25,1989,1988,384
26/06/1989,6,26,1989,1988,383
27/06/1989,6,27,1989,1988,375
28/06/1989,6,28,1989,1988,368
29/06/1989,6,29,1989,1988,361
30/06/1989,6,30,1989,1988,354
01/07/1989,7,1,1989,1988,351
02/07/1989,7,2,1989,1988,345
03/07/1989,7,3,1989,1988,338
04/07/1989,7,4,1989,1988,338
05/07/1989,7,5,1989,1988,333
06/07/1989,7,6,1989,1988,325
07/07/1989,7,7,1989,1988,316
08/07/1989,7,8,1989,1988,
09/07/1989,7,9,1989,1988,
10/07/1989,7,10,1989,1988,
11/07/1989,7,11,1989,1988,
12/07/1989,7,12,1989,1988,
13/07/1989,7,13,1989,1988,
14/07/1989,7,14,1989,1988,
15/07/1989,7,15,1989,1988,
16/07/1989,7,16,1989,1988,
17/07/1989,7,17,1989,1988,
18/07/1989,7,18,1989,1988,
19/07/1989,7,19,1989,1988,
20/07/1989,7,20,1989,1988,
21/07/1989,7,21,1989,1988,
22/07/1989,7,22,1989,1988,
23/07/1989,7,23,1989,1988,
24/07/1989,7,24,1989,1988,
25/07/1989,7,25,1989,1988,
26/07/1989,7,26,1989,1988,
27/07/1989,7,27,1989,1988,
28/07/1989,7,28,1989,1988,
29/07/1989,7,29,1989,1988,
30/07/1989,7,30,1989,1988,
31/07/1989,7,31,1989,1988,
01/08/1989,8,1,1989,1988,215
02/08/1989,8,2,1989,1988,212
03/08/1989,8,3,1989,1988,212
04/08/1989,8,4,1989,1988,212
05/08/1989,8,5,1989,1988,208
06/08/1989,8,6,1989,1988,208
07/08/1989,8,7,1989,1988,206
08/08/1989,8,8,1989,1988,204
09/08/1989,8,9,1989,1988,203
10/08/1989,8,10,1989,1988,201
11/08/1989,8,11,1989,1988,201
12/08/1989,8,12,1989,1988,199
13/08/1989,8,13,1989,1988,197
14/08/1989,8,14,1989,1988,194
15/08/1989,8,15,1989,1988,192
16/08/1989,8,16,1989,1988,190
17/08/1989,8,17,1989,1988,190
18/08/1989,8,18,1989,1988,185
19/08/1989,8,19,1989,1988,175
20/08/1989,8,20,1989,1988,166
21/08/1989,8,21,1989,1988,158
22/08/1989,8,22,1989,1988,157
23/08/1989,8,23,1989,1988,154
24/08/1989,8,24,1989,1988,151
25/08/1989,8,25,1989,1988,150
26/08/1989,8,26,1989,1988,148
27/08/1989,8,27,1989,1988,146
28/08/1989,8,28,1989,1988,142
29/08/1989,8,29,1989,1988,140
30/08/1989,8,30,1989,1988,138
31/08/1989,8,31,1989,1988,135
01/09/1989,9,1,1989,1988,134
02/09/1989,9,2,1989,1988,132
03/09/1989,9,3,1989,1988,132
04/09/1989,9,4,1989,1988,131
05/09/1989,9,5,1989,1988,127
06/09/1989,9,6,1989,1988,126
07/09/1989,9,7,1989,1988,126
08/09/1989,9,8,1989,1988,126
09/09/1989,9,9,1989,1988,126
10/09/1989,9,10,1989,1988,126
11/09/1989,9,11,1989,1988,125
12/09/1989,9,12,1989,1988,123
13/09/1989,9,13,1989,1988,118
14/09/1989,9,14,1989,1988,118
15/09/1989,9,15,1989,1988,115
16/09/1989,9,16,1989,1988,111
17/09/1989,9,17,1989,1988,109
18/09/1989,9,18,1989,1988,108
19/09/1989,9,19,1989,1988,107
20/09/1989,9,20,1989,1988,107
21/09/1989,9,21,1989,1988,107
22/09/1989,9,22,1989,1988,103
23/09/1989,9,23,1989,1988,99
24/09/1989,9,24,1989,1988,99
25/09/1989,9,25,1989,1988,97
26/09/1989,9,26,1989,1988,94
27/09/1989,9,27,1989,1988,94
28/09/1989,9,28,1989,1988,94
29/09/1989,9,29,1989,1988,94
30/09/1989,9,30,1989,1988,91
01/10/1989,10,1,1989,1989,91
02/10/1989,10,2,1989,1989,91
03/10/1989,10,3,1989,1989,91
04/10/1989,10,4,1989,1989,91
05/10/1989,10,5,1989,1989,89
06/10/1989,10,6,1989,1989,89
07/10/1989,10,7,1989,1989,89
08/10/1989,10,8,1989,1989,89
09/10/1989,10,9,1989,1989,88
10/10/1989,10,10,1989,1989,86
11/10/1989,10,11,1989,1989,88
12/10/1989,10,12,1989,1989,89
13/10/1989,10,13,1989,1989,92
14/10/1989,10,14,1989,1989,94
15/10/1989,10,15,1989,1989,94
16/10/1989,10,16,1989,1989,94
17/10/1989,10,17,1989,1989,96
18/10/1989,10,18,1989,1989,96
19/10/1989,10,19,1989,1989,96
20/10/1989,10,20,1989,1989,95
21/10/1989,10,21,1989,1989,96
22/10/1989,10,22,1989,1989,96
23/10/1989,10,23,1989,1989,91
24/10/1989,10,24,1989,1989,91
25/10/1989,10,25,1989,1989,92
26/10/1989,10,26,1989,1989,94
27/10/1989,10,27,1989,1989,98
28/10/1989,10,28,1989,1989,99
29/10/1989,10,29,1989,1989,98
30/10/1989,10,30,1989,1989,94
31/10/1989,10,31,1989,1989,94
01/11/1989,11,1,1989,1989,94
02/11/1989,11,2,1989,1989,91
03/11/1989,11,3,1989,1989,91
04/11/1989,11,4,1989,1989,91
05/11/1989,11,5,1989,1989,91
06/11/1989,11,6,1989,1989,89
07/11/1989,11,7,1989,1989,91
08/11/1989,11,8,1989,1989,91
09/11/1989,11,9,1989,1989,89
10/11/1989,11,10,1989,1989,86
11/11/1989,11,11,1989,1989,88
12/11/1989,11,12,1989,1989,89
13/11/1989,11,13,1989,1989,91
14/11/1989,11,14,1989,1989,90
15/11/1989,11,15,1989,1989,86
16/11/1989,11,16,1989,1989,86
17/11/1989,11,17,1989,1989,85
18/11/1989,11,18,1989,1989,84
19/11/1989,11,19,1989,1989,84
20/11/1989,11,20,1989,1989,84
21/11/1989,11,21,1989,1989,84
22/11/1989,11,22,1989,1989,84
23/11/1989,11,23,1989,1989,84
24/11/1989,11,24,1989,1989,84
25/11/1989,11,25,1989,1989,84
26/11/1989,11,26,1989,1989,84
27/11/1989,11,27,1989,1989,84
28/11/1989,11,28,1989,1989,86
29/11/1989,11,29,1989,1989,90
30/11/1989,11,30,1989,1989,90
01/12/1989,12,1,1989,1989,91
02/12/1989,12,2,1989,1989,90
03/12/1989,12,3,1989,1989,89
04/12/1989,12,4,1989,1989,87
05/12/1989,12,5,1989,1989,86
06/12/1989,12,6,1989,1989,88
07/12/1989,12,7,1989,1989,90
08/12/1989,12,8,1989,1989,92
09/12/1989,12,9,1989,1989,89
10/12/1989,12,10,1989,1989,91
11/12/1989,12,11,1989,1989,92
12/12/1989,12,12,1989,1989,94
13/12/1989,12,13,1989,1989,91
14/12/1989,12,14,1989,1989,94
15/12/1989,12,15,1989,1989,100
16/12/1989,12,16,1989,1989,105
17/12/1989,12,17,1989,1989,110
18/12/1989,12,18,1989,1989,115
19/12/1989,12,19,1989,1989,116
20/12/1989,12,20,1989,1989,118
21/12/1989,12,21,1989,1989,121
22/12/1989,12,22,1989,1989,126
23/12/1989,12,23,1989,1989,132
24/12/1989,12,24,1989,1989,135
25/12/1989,12,25,1989,1989,138
26/12/1989,12,26,1989,1989,143
27/12/1989,12,27,1989,1989,148
28/12/1989,12,28,1989,1989,153
29/12/1989,12,29,1989,1989,156
30/12/1989,12,30,1989,1989,162
31/12/1989,12,31,1989,1989,175
01/01/1990,1,1,1990,1989,185
02/01/1990,1,2,1990,1989,187
03/01/1990,1,3,1990,1989,195
04/01/1990,1,4,1990,1989,197
05/01/1990,1,5,1990,1989,199
06/01/1990,1,6,1990,1989,201
07/01/1990,1,7,1990,1989,200
08/01/1990,1,8,1990,1989,208
09/01/1990,1,9,1990,1989,214
10/01/1990,1,10,1990,1989,225
11/01/1990,1,11,1990,1989,233
12/01/1990,1,12,1990,1989,231
13/01/1990,1,13,1990,1989,232
14/01/1990,1,14,1990,1989,238
15/01/1990,1,15,1990,1989,245
16/01/1990,1,16,1990,1989,263
17/01/1990,1,17,1990,1989,273
18/01/1990,1,18,1990,1989,276
19/01/1990,1,19,1990,1989,282
20/01/1990,1,20,1990,1989,282
21/01/1990,1,21,1990,1989,283
22/01/1990,1,22,1990,1989,300
23/01/1990,1,23,1990,1989,313
24/01/1990,1,24,1990,1989,322
25/01/1990,1,25,1990,1989,328
26/01/1990,1,26,1990,1989,354
27/01/1990,1,27,1990,1989,352
28/01/1990,1,28,1990,1989,352
29/01/1990,1,29,1990,1989,356
30/01/1990,1,30,1990,1989,364
31/01/1990,1,31,1990,1989,385
01/02/1990,2,1,1990,1989,389
02/02/1990,2,2,1990,1989,389
03/02/1990,2,3,1990,1989,400
04/02/1990,2,4,1990,1989,409
05/02/1990,2,5,1990,1989,455
06/02/1990,2,6,1990,1989,461
07/02/1990,2,7,1990,1989,476
08/02/1990,2,8,1990,1989,491
09/02/1990,2,9,1990,1989,500
10/02/1990,2,10,1990,1989,510
11/02/1990,2,11,1990,1989,514
12/02/1990,2,12,1990,1989,526
13/02/1990,2,13,1990,1989,527
14/02/1990,2,14,1990,1989,530
15/02/1990,2,15,1990,1989,546
